country_from,country_to,num_migrants,country_from_name,country_to_name,predicted_migrants,residual,signed_error,abs_error,log_observed,log_predicted,log_ratio,abs_log_ratio
BRN,VNM,121.0,Brunei,Vietnam,10914.759688247683,10793.759688247683,10793.759688247683,10793.759688247683,2.0863598306747484,4.03805396605825,1.9516941353835013,1.9516941353835013
BRN,YEM,10.0,Brunei,Yemen,0.020707680953919547,-9.979292319046081,-9.979292319046081,9.979292319046081,1.0413926851582251,0.00890138290393835,-1.0324913022542868,1.0324913022542868
BTN,AFG,28.0,Bhutan,Afghanistan,0.07026931459033513,-27.929730685409666,-27.929730685409666,27.929730685409666,1.462397997898956,0.029493074062351077,-1.432904923836605,1.432904923836605
BTN,ARE,209.0,Bhutan,United Arab Emirates,0.010135116413681889,-208.9898648835863,-208.9898648835863,208.9898648835863,2.322219294733919,0.004379469216445285,-2.317839825517474,2.317839825517474
BTN,ARM,17.0,Bhutan,Armenia,0.002109607259153923,-16.997890392740846,-16.997890392740846,16.997890392740846,1.255272505103306,0.0009152257472659536,-1.2543572793560402,1.2543572793560402
BTN,AZE,23.0,Bhutan,Azerbaijan,0.00916408702965631,-22.990835912970343,-22.990835912970343,22.990835912970343,1.380211241711606,0.003961786948225968,-1.3762494547633801,1.3762494547633801
BTN,BGD,44.0,Bhutan,Bangladesh,7252.238617445916,7208.238617445916,7208.238617445916,7208.238617445916,1.6532125137753437,3.8605319651406944,2.207319451365351,2.207319451365351
BTN,BHR,48.0,Bhutan,Bahrain,0.0013640451995079975,-47.99863595480049,-47.99863595480049,47.99863595480049,1.6901960800285136,0.0005919936418973029,-1.6896040863866164,1.6896040863866164
BTN,BRN,0.0,Bhutan,Brunei,0.00041079041982537077,0.00041079041982537077,0.00041079041982537077,0.00041079041982537077,0.0,0.00017836737925134246,0.00017836737925134246,0.00017836737925134246
BTN,CYP,22.0,Bhutan,Cyprus,0.0007836362558158627,-21.999216363744186,-21.999216363744186,21.999216363744186,1.3617278360175928,0.00034019562430977305,-1.3613876403932832,1.3613876403932832
BTN,GEO,14.0,Bhutan,Georgia,0.002651241286450644,-13.99734875871355,-13.99734875871355,13.99734875871355,1.1760912590556813,0.0011498958079467652,-1.1749413632477346,1.1749413632477346
BTN,HKG,21.0,Bhutan,Hong Kong S.A.R.,0.009254545051742108,-20.990745454948257,-20.990745454948257,20.990745454948257,1.3424226808222062,0.004000713877692041,-1.338421966944514,1.338421966944514
BTN,IDN,17.0,Bhutan,Indonesia,0.223634716991846,-16.776365283008154,-16.776365283008154,16.776365283008154,1.255272505103306,0.08765179030029785,-1.1676207148030082,1.1676207148030082
BTN,IND,5557.0,Bhutan,India,25.07537123827658,-5531.924628761723,-5531.924628761723,5531.924628761723,3.744918542441353,1.4162305002466906,-2.3286880421946625,2.3286880421946625
BTN,IRQ,21.0,Bhutan,Iraq,0.02984662719470532,-20.970153372805296,-20.970153372805296,20.970153372805296,1.3424226808222062,0.012772550993783013,-1.3296501298284231,1.3296501298284231
BTN,ISR,14.0,Bhutan,Israel,0.005584784703113362,-13.994415215296886,-13.994415215296886,13.994415215296886,1.1760912590556813,0.002418693506988793,-1.1736725655486924,1.1736725655486924
BTN,JOR,17.0,Bhutan,Jordan,0.00665376516846702,-16.993346234831535,-16.993346234831535,16.993346234831535,1.255272505103306,0.002880122258632711,-1.2523923828446735,1.2523923828446735
BTN,JPN,70.0,Bhutan,Japan,0.08321617298489084,-69.91678382701511,-69.91678382701511,69.91678382701511,1.8512583487190752,0.034715135633590265,-1.816543213085485,1.816543213085485
BTN,KAZ,6.0,Bhutan,Kazakhstan,0.03619767504963669,-5.963802324950363,-5.963802324950363,5.963802324950363,0.8450980400142568,0.015442613511567324,-0.8296554265026895,0.8296554265026895
BTN,KGZ,16.0,Bhutan,Kyrgyzstan,0.011799673111297386,-15.988200326888702,-15.988200326888702,15.988200326888702,1.2304489213782739,0.00509453476222771,-1.2253543866160461,1.2253543866160461
BTN,KHM,12.0,Bhutan,Cambodia,0.022386996413298936,-11.9776130035867,-11.9776130035867,11.9776130035867,1.1139433523068367,0.009615317123144219,-1.1043280351836926,1.1043280351836926
BTN,KOR,15.0,Bhutan,South Korea,0.04834200782421348,-14.951657992175786,-14.951657992175786,14.951657992175786,1.2041199826559248,0.020502988639942925,-1.1836169940159817,1.1836169940159817
BTN,KWT,450.0,Bhutan,Kuwait,0.004012900652923532,-449.9959870993471,-449.9959870993471,449.9959870993471,2.6541765418779604,0.0017392931340829746,-2.6524372487438774,2.6524372487438774
BTN,LAO,2.0,Bhutan,Laos,0.015087525544753596,-1.9849124744552464,-1.9849124744552464,1.9849124744552464,0.47712125471966244,0.006503490744094428,-0.47061776397556804,0.47061776397556804
BTN,LBN,19.0,Bhutan,Lebanon,0.003464067560546745,-18.996535932439453,-18.996535932439453,18.996535932439453,1.3010299956639813,0.0015018257128195831,-1.2995281699511616,1.2995281699511616
BTN,LKA,17.0,Bhutan,Sri Lanka,0.02777884085791187,-16.972221159142087,-16.972221159142087,16.972221159142087,1.255272505103306,0.011899672511207772,-1.2433728325920983,1.2433728325920983
BTN,MAC,4.0,Bhutan,Macao S.A.R,0.0008664200704029328,-3.9991335799295973,-3.9991335799295973,3.9991335799295973,0.6989700043360189,0.00037611854077858526,-0.6985938857952403,0.6985938857952403
BTN,MMR,21.0,Bhutan,Myanmar,0.1125773414282095,-20.88742265857179,-20.88742265857179,20.88742265857179,1.3424226808222062,0.046330210923072046,-1.2960924698991343,1.2960924698991343
BTN,MNG,4.0,Bhutan,Mongolia,0.0037930804506278613,-3.996206919549372,-3.996206919549372,3.996206919549372,0.6989700043360189,0.0016441975898443787,-0.6973258067461744,0.6973258067461744
BTN,MYS,39.0,Bhutan,Malaysia,0.03791201751748723,-38.962087982482515,-38.962087982482515,38.962087982482515,1.6020599913279623,0.01616054048148214,-1.5858994508464803,1.5858994508464803
BTN,NPL,139.0,Bhutan,Nepal,4.963241705772273,-134.03675829422772,-134.03675829422772,134.03675829422772,2.146128035678238,0.7754824127929519,-1.3706456228852861,1.3706456228852861
BTN,OMN,21.0,Bhutan,Oman,0.004984476829181146,-20.995015523170817,-20.995015523170817,20.995015523170817,1.3424226808222062,0.0021593536177074734,-1.3402633272044988,1.3402633272044988
BTN,PAK,23.0,Bhutan,Pakistan,0.3631922769732033,-22.636807723026795,-22.636807723026795,22.636807723026795,1.380211241711606,0.13455711697850628,-1.2456541247330997,1.2456541247330997
BTN,PHL,2.0,Bhutan,Philippines,0.11250512911636672,-1.8874948708836332,-1.8874948708836332,1.8874948708836332,0.47712125471966244,0.04630202193773339,-0.430819232781929,0.430819232781929
BTN,QAT,144.0,Bhutan,Qatar,0.002418749934136673,-143.99758125006585,-143.99758125006585,143.99758125006585,2.161368002234975,0.0010491814066592399,-2.1603188208283157,2.1603188208283157
BTN,SAU,0.0,Bhutan,Saudi Arabia,0.022499212516859775,0.022499212516859775,0.022499212516859775,0.022499212516859775,0.0,0.00966298220533138,0.00966298220533138,0.00966298220533138
BTN,SGP,15.0,Bhutan,Singapore,0.0059575087022818,-14.994042491297717,-14.994042491297717,14.994042491297717,1.2041199826559248,0.0025796366584154152,-1.2015403459975094,1.2015403459975094
BTN,SYR,6.0,Bhutan,Syria,0.013108828322236846,-5.9868911716777635,-5.9868911716777635,5.9868911716777635,0.8450980400142568,0.005656099853076725,-0.8394419401611801,0.8394419401611801
BTN,THA,54.0,Bhutan,Thailand,0.1394654223062602,-53.86053457769374,-53.86053457769374,53.86053457769374,1.7403626894942439,0.05670115081570648,-1.6836615386785374,1.6836615386785374
BTN,TJK,10.0,Bhutan,Tajikistan,0.01327099836396824,-9.986729001636032,-9.986729001636032,9.986729001636032,1.0413926851582251,0.005725612541149113,-1.035667072617076,1.035667072617076
BTN,TKM,10.0,Bhutan,Turkmenistan,0.007667800590967892,-9.992332199409033,-9.992332199409033,9.992332199409033,1.0413926851582251,0.003317381168167711,-1.0380753039900572,1.0380753039900572
BTN,TLS,24.0,Bhutan,East Timor,0.0007992302641874258,-23.99920076973581,-23.99920076973581,23.99920076973581,1.3979400086720377,0.0003469626604390281,-1.3975930460115986,1.3975930460115986
BTN,TUR,4.0,Bhutan,Turkey,0.0487401709224698,-3.95125982907753,-3.95125982907753,3.95125982907753,0.6989700043360189,0.020667903530070347,-0.6783021008059484,0.6783021008059484
BTN,TWN,21.0,Bhutan,Taiwan,0.02522972704278398,-20.974770272957215,-20.974770272957215,20.974770272957215,1.3424226808222062,0.010821190277981297,-1.331601490544225,1.331601490544225
BTN,UZB,17.0,Bhutan,Uzbekistan,0.04400556819787421,-16.955994431802125,-16.955994431802125,16.955994431802125,1.255272505103306,0.018702814979616966,-1.2365696901236891,1.2365696901236891
BTN,VNM,41.0,Bhutan,Vietnam,0.1167104914511851,-40.88328950854881,-40.88328950854881,40.88328950854881,1.6232492903979006,0.047940596336837296,-1.5753086940610632,1.5753086940610632
BTN,YEM,26.0,Bhutan,Yemen,0.022917021470546067,-25.977082978529452,-25.977082978529452,25.977082978529452,1.4313637641589874,0.009840405384618174,-1.4215233587743692,1.4215233587743692
CYP,AFG,13.0,Cyprus,Afghanistan,2.1004223559030395,-10.899577644096961,-10.899577644096961,10.899577644096961,1.146128035678238,0.49142085975163907,-0.654707175926599,0.654707175926599
CYP,ARE,122.0,Cyprus,United Arab Emirates,1.076386453928135,-120.92361354607186,-120.92361354607186,120.92361354607186,2.089905111439398,0.31730818693602936,-1.7725969245033686,1.7725969245033686
CYP,ARM,7.0,Cyprus,Armenia,0.6299086902569734,-6.370091309743026,-6.370091309743026,6.370091309743026,0.9030899869919435,0.21216327530684573,-0.6909267116850979,0.6909267116850979
CYP,AZE,40.0,Cyprus,Azerbaijan,1.8303385423472998,-38.1696614576527,-38.1696614576527,38.1696614576527,1.6127838567197355,0.4518383854465072,-1.1609454712732283,1.1609454712732283
CYP,BGD,222.0,Cyprus,Bangladesh,0.2380983331851433,-221.76190166681485,-221.76190166681485,221.76190166681485,2.3483048630481607,0.09275513891976489,-2.2555497241283957,2.2555497241283957
CYP,BHR,19.0,Cyprus,Bahrain,0.1903504926297785,-18.80964950737022,-18.80964950737022,18.80964950737022,1.3010299956639813,0.07567485601698372,-1.2253551396469975,1.2253551396469975
CYP,BRN,19.0,Cyprus,Brunei,0.00032514171407519143,-18.999674858285925,-18.999674858285925,18.999674858285925,1.3010299956639813,0.00014118430105023138,-1.3008888113629309,1.3008888113629309
CYP,BTN,14.0,Cyprus,Bhutan,0.0011905465253914354,-13.998809453474609,-13.998809453474609,13.998809453474609,1.1760912590556813,0.0005167402457738859,-1.1755745188099074,1.1755745188099074
CYP,GEO,136.0,Cyprus,Georgia,0.7607307368709765,-135.23926926312902,-135.23926926312902,135.23926926312902,2.1367205671564067,0.24569294572749423,-1.8910276214289126,1.8910276214289126
CYP,HKG,23.0,Cyprus,Hong Kong S.A.R.,0.008412641444064303,-22.991587358555936,-22.991587358555936,22.991587358555936,1.380211241711606,0.0036382813469195622,-1.3765729603646866,1.3765729603646866
CYP,IDN,60.0,Cyprus,Indonesia,0.21957487187875563,-59.780425128121244,-59.780425128121244,59.780425128121244,1.7853298350107671,0.08620846758181303,-1.699121367428954,1.699121367428954
CYP,IND,516.0,Cyprus,India,7.1702888853778095,-508.82971111462217,-508.82971111462217,508.82971111462217,2.7134905430939424,0.9122374126043159,-1.8012531304896267,1.8012531304896267
CYP,IRQ,121.0,Cyprus,Iraq,12.172516346825613,-108.82748365317438,-108.82748365317438,108.82748365317438,2.0863598306747484,1.1196687461958037,-0.9666910844789445,0.9666910844789445
CYP,ISR,151.0,Cyprus,Israel,57.456626300683304,-93.5433736993167,-93.5433736993167,93.5433736993167,2.1818435879447726,1.7668337473663396,-0.41500984057843304,0.41500984057843304
CYP,JOR,122.0,Cyprus,Jordan,39.549252304564256,-82.45074769543575,-82.45074769543575,82.45074769543575,2.089905111439398,1.6079828505818072,-0.4819222608575907,0.4819222608575907
CYP,JPN,34.0,Cyprus,Japan,0.08747458816241444,-33.912525411837585,-33.912525411837585,33.912525411837585,1.5440680443502757,0.036419117259058116,-1.5076489270912175,1.5076489270912175
CYP,KAZ,31.0,Cyprus,Kazakhstan,0.3311954103642033,-30.668804589635798,-30.668804589635798,30.668804589635798,1.505149978319906,0.12424181160820474,-1.3809081667117011,1.3809081667117011
CYP,KGZ,21.0,Cyprus,Kyrgyzstan,0.119522372471517,-20.88047762752848,-20.88047762752848,20.88047762752848,1.3424226808222062,0.04903277691803376,-1.2933899039041725,1.2933899039041725
CYP,KHM,23.0,Cyprus,Cambodia,0.019259298691880433,-22.980740701308118,-22.980740701308118,22.980740701308118,1.380211241711606,0.008284682206266027,-1.37192655950534,1.37192655950534
CYP,KOR,13.0,Cyprus,South Korea,0.05143345289015109,-12.948566547109849,-12.948566547109849,12.948566547109849,1.146128035678238,0.021781790615136708,-1.1243462450631012,1.1243462450631012
CYP,KWT,43.0,Cyprus,Kuwait,0.8707120846282993,-42.1292879153717,-42.1292879153717,42.1292879153717,1.6434526764861874,0.27200695175498013,-1.3714457247312073,1.3714457247312073
CYP,LAO,3.0,Cyprus,Laos,0.00908019202372213,-2.9909198079762778,-2.9909198079762778,2.9909198079762778,0.6020599913279624,0.003925681171997048,-0.5981343101559653,0.5981343101559653
CYP,LBN,69.0,Cyprus,Lebanon,4119.378339479992,4050.378339479992,4050.378339479992,4050.378339479992,1.845098040014257,3.614937095451723,1.769839055437466,1.769839055437466
CYP,LKA,345.0,Cyprus,Sri Lanka,0.028753948770723157,-344.9712460512293,-344.9712460512293,344.9712460512293,2.5390760987927767,0.012311515220126067,-2.5267645835726507,2.5267645835726507
CYP,MAC,16.0,Cyprus,Macao S.A.R,0.000770994974968026,-15.999229005025033,-15.999229005025033,15.999229005025033,1.2304489213782739,0.00033470984997142846,-1.2301142115283026,1.2301142115283026
CYP,MMR,28.0,Cyprus,Myanmar,0.0670331994546695,-27.93296680054533,-27.93296680054533,27.93296680054533,1.462397997898956,0.02817793218516175,-1.4342200657137942,1.4342200657137942
CYP,MNG,29.0,Cyprus,Mongolia,0.004330527302301631,-28.9956694726977,-28.9956694726977,28.9956694726977,1.4771212547196624,0.0018766635662115724,-1.4752445911534509,1.4752445911534509
CYP,MYS,4.0,Cyprus,Malaysia,0.03501394009778681,-3.964986059902213,-3.964986059902213,3.964986059902213,0.6989700043360189,0.014946199132816708,-0.6840238052032022,0.6840238052032022
CYP,NPL,574.0,Cyprus,Nepal,0.045553518627070404,-573.9544464813729,-573.9544464813729,573.9544464813729,2.7596678446896306,0.019346267904088704,-2.740321576785542,2.740321576785542
CYP,OMN,16.0,Cyprus,Oman,0.36839592056559356,-15.631604079434407,-15.631604079434407,15.631604079434407,1.2304489213782739,0.13621177080497696,-1.0942371505732968,1.0942371505732968
CYP,PAK,532.0,Cyprus,Pakistan,6.915287377047289,-525.0847126229527,-525.0847126229527,525.0847126229527,2.7267272090265724,0.8984666872337748,-1.8282605217927976,1.8282605217927976
CYP,PHL,755.0,Cyprus,Philippines,0.10276809652137804,-754.8972319034787,-754.8972319034787,754.8972319034787,2.8785217955012063,0.042484193319536324,-2.83603760218167,2.83603760218167
CYP,QAT,16.0,Cyprus,Qatar,0.33093903849079986,-15.6690609615092,-15.6690609615092,15.6690609615092,1.2304489213782739,0.12415816377416962,-1.1062907576041043,1.1062907576041043
CYP,SAU,86.0,Cyprus,Saudi Arabia,4.6208772526129,-81.3791227473871,-81.3791227473871,81.3791227473871,1.9395192526186185,0.7498041013763836,-1.1897151512422348,1.1897151512422348
CYP,SGP,12.0,Cyprus,Singapore,0.0054618446137465505,-11.994538155386254,-11.994538155386254,11.994538155386254,1.1139433523068367,0.0023655945865512077,-1.1115777577202857,1.1115777577202857
CYP,SYR,132.0,Cyprus,Syria,706.6561465284738,574.6561465284738,574.6561465284738,574.6561465284738,2.123851640967086,2.8498222831977356,0.7259706422306499,0.7259706422306499
CYP,THA,28.0,Cyprus,Thailand,0.08503903163977562,-27.914960968360223,-27.914960968360223,27.914960968360223,1.462397997898956,0.035445361153102185,-1.4269526367458538,1.4269526367458538
CYP,TJK,11.0,Cyprus,Tajikistan,0.7536031964499869,-10.246396803550013,-10.246396803550013,10.246396803550013,1.0791812460476249,0.2439313284325403,-0.8352499176150845,0.8352499176150845
CYP,TKM,14.0,Cyprus,Turkmenistan,0.8414316076352305,-13.158568392364769,-13.158568392364769,13.158568392364769,1.1760912590556813,0.26515559341726697,-0.9109356656384143,0.9109356656384143
CYP,TLS,16.0,Cyprus,East Timor,0.000891006727896482,-15.999108993272104,-15.999108993272104,15.999108993272104,1.2304489213782739,0.00038678701592493366,-1.230062134362349,1.230062134362349
CYP,TUR,0.0,Cyprus,Turkey,86.0495470000301,86.0495470000301,86.0495470000301,86.0495470000301,0.0,1.9397665154200459,1.9397665154200459,1.9397665154200459
CYP,TWN,19.0,Cyprus,Taiwan,0.022586515322567797,-18.97741348467743,-18.97741348467743,18.97741348467743,1.3010299956639813,0.009700061459546066,-1.291329934204435,1.291329934204435
CYP,UZB,34.0,Cyprus,Uzbekistan,2.253414609878554,-31.746585390121446,-31.746585390121446,31.746585390121446,1.5440680443502757,0.512339412592784,-1.0317286317574916,1.0317286317574916
CYP,VNM,548.0,Cyprus,Vietnam,0.10735243900004995,-547.892647561,-547.892647561,547.892647561,2.739572344450092,0.0442858665450638,-2.6952864779050283,2.6952864779050283
CYP,YEM,20.0,Cyprus,Yemen,3.433362882404635,-16.566637117595366,-16.566637117595366,16.566637117595366,1.3222192947339193,0.6467332808991176,-0.6754860138348016,0.6754860138348016
GEO,AFG,151.0,Georgia,Afghanistan,10.146618574224796,-140.8533814257752,-140.8533814257752,140.8533814257752,2.1818435879447726,1.0471431402739446,-1.134700447670828,1.134700447670828
GEO,ARE,130.0,Georgia,United Arab Emirates,3.1209449462279624,-126.87905505377203,-126.87905505377203,126.87905505377203,2.1172712956557644,0.6149968126053664,-1.5022744830503978,1.5022744830503978
GEO,ARM,281.0,Georgia,Armenia,2977.6461505254074,2696.6461505254074,2696.6461505254074,2696.6461505254074,2.450249108319361,3.474018914090568,1.0237698057712068,1.0237698057712068
GEO,AZE,475.0,Georgia,Azerbaijan,2247.0259446283762,1772.0259446283762,1772.0259446283762,1772.0259446283762,2.677606952720493,3.351801319149656,0.6741943664291631,0.6741943664291631
GEO,BGD,16.0,Georgia,Bangladesh,0.896329561576995,-15.103670438423006,-15.103670438423006,15.103670438423006,1.2304489213782739,0.27791381524712794,-0.952535106131146,0.952535106131146
GEO,BHR,36.0,Georgia,Bahrain,0.8960279164685442,-35.10397208353145,-35.10397208353145,35.10397208353145,1.568201724066995,0.2778447274529905,-1.2903569966140045,1.2903569966140045
GEO,BRN,17.0,Georgia,Brunei,0.0013548467513358298,-16.998645153248663,-16.998645153248663,16.998645153248663,1.255272505103306,0.0005880042300039298,-1.254684500873302,1.254684500873302
GEO,BTN,26.0,Georgia,Bhutan,0.004481854328275934,-25.995518145671724,-25.995518145671724,25.995518145671724,1.4313637641589874,0.0019420957519833922,-1.429421668407004,1.429421668407004
GEO,CYP,621.0,Georgia,Cyprus,3.6816545933402534,-617.3183454066598,-617.3183454066598,617.3183454066598,2.7937903846908188,0.6703993688352075,-2.1233910158556113,2.1233910158556113
GEO,HKG,16.0,Georgia,Hong Kong S.A.R.,0.031669685026308785,-15.968330314973691,-15.968330314973691,15.968330314973691,1.2304489213782739,0.013540669255233012,-1.216908252123041,1.216908252123041
GEO,IDN,12.0,Georgia,Indonesia,0.7585872013748015,-11.241412798625198,-11.241412798625198,11.241412798625198,1.1139433523068367,0.245163908130321,-0.8687794441765159,0.8687794441765159
GEO,IND,370.0,Georgia,India,26.992805060981063,-343.0071949390189,-343.0071949390189,343.0071949390189,2.569373909615046,1.4470464197761492,-1.1223274898388966,1.1223274898388966
GEO,IRQ,347.0,Georgia,Iraq,1066.3517018119978,719.3517018119978,719.3517018119978,719.3517018119978,2.5415792439465807,3.0283075468738767,0.48672830292729563,0.48672830292729563
GEO,ISR,626.0,Georgia,Israel,6.151381041747388,-619.8486189582526,-619.8486189582526,619.8486189582526,2.7972675408307164,0.8543899188490779,-1.9428776219816386,1.9428776219816386
GEO,JOR,64.0,Georgia,Jordan,8.075941322348532,-55.924058677651466,-55.924058677651466,55.924058677651466,1.8129133566428555,0.9578916794272416,-0.855021677215614,0.855021677215614
GEO,JPN,14.0,Georgia,Japan,0.397180466532329,-13.60281953346767,-13.60281953346767,13.60281953346767,1.1760912590556813,0.14525250529618283,-1.0308387537594983,1.0308387537594983
GEO,KAZ,185.0,Georgia,Kazakhstan,3.9384166964396297,-181.06158330356038,-181.06158330356038,181.06158330356038,2.2695129442179165,0.6935877322806433,-1.575925211937273,1.575925211937273
GEO,KGZ,41.0,Georgia,Kyrgyzstan,1.4693821879432107,-39.53061781205679,-39.53061781205679,39.53061781205679,1.6232492903979006,0.39258831118326554,-1.230660979214635,1.230660979214635
GEO,KHM,12.0,Georgia,Cambodia,0.07246140432365639,-11.927538595676344,-11.927538595676344,11.927538595676344,1.1139433523068367,0.030381671774364988,-1.0835616805324717,1.0835616805324717
GEO,KOR,34.0,Georgia,South Korea,0.21514607879957628,-33.78485392120042,-33.78485392120042,33.78485392120042,1.5440680443502757,0.08462848978876138,-1.4594395545615142,1.4594395545615142
GEO,KWT,13.0,Georgia,Kuwait,2.743461760100527,-10.256538239899474,-10.256538239899474,10.256538239899474,1.146128035678238,0.5732734011178169,-0.5728546345604211,0.5728546345604211
GEO,LAO,7.0,Georgia,Laos,0.03418270269590288,-6.965817297304097,-6.965817297304097,6.965817297304097,0.9030899869919435,0.014597269670296651,-0.8884927173216469,0.8884927173216469
GEO,LBN,7.0,Georgia,Lebanon,20.48777740136357,13.48777740136357,13.48777740136357,13.48777740136357,0.9030899869919435,1.3321914963549726,0.4291015093630291,0.4291015093630291
GEO,LKA,75.0,Georgia,Sri Lanka,0.10792363553246054,-74.89207636446754,-74.89207636446754,74.89207636446754,1.8808135922807914,0.044509827351084746,-1.8363037649297067,1.8363037649297067
GEO,MAC,27.0,Georgia,Macao S.A.R,0.002943341692369058,-26.99705665830763,-26.99705665830763,26.99705665830763,1.4471580313422192,0.0012763995354953483,-1.4458816318067238,1.4458816318067238
GEO,MMR,20.0,Georgia,Myanmar,0.2523488403910264,-19.747651159608974,-19.747651159608974,19.747651159608974,1.3222192947339193,0.09772531797578854,-1.2244939767581307,1.2244939767581307
GEO,MNG,10.0,Georgia,Mongolia,0.0166240399461398,-9.983375960053861,-9.983375960053861,9.983375960053861,1.0413926851582251,0.007160375180290248,-1.0342323099779347,1.0342323099779347
GEO,MYS,37.0,Georgia,Malaysia,0.12659703819424198,-36.87340296180576,-36.87340296180576,36.87340296180576,1.5797835966168101,0.05176860514752303,-1.528014991469287,1.528014991469287
GEO,NPL,27.0,Georgia,Nepal,0.1714878253580283,-26.828512174641972,-26.828512174641972,26.828512174641972,1.4471580313422192,0.06873777956780718,-1.378420251774412,1.378420251774412
GEO,OMN,52.0,Georgia,Oman,1.027138247830557,-50.97286175216944,-50.97286175216944,50.97286175216944,1.724275869600789,0.30688336794440024,-1.4173925016563889,1.4173925016563889
GEO,PAK,40.0,Georgia,Pakistan,27.226646310668663,-12.773353689331337,-12.773353689331337,12.773353689331337,1.6127838567197355,1.4506592814309431,-0.1621245752887924,0.1621245752887924
GEO,PHL,56.0,Georgia,Philippines,0.38687411905350005,-55.6131258809465,-55.6131258809465,55.6131258809465,1.7558748556724915,0.14203704371104506,-1.6138378119614463,1.6138378119614463
GEO,QAT,37.0,Georgia,Qatar,1.1732143355207243,-35.826785664479274,-35.826785664479274,35.826785664479274,1.5797835966168101,0.33710256117716797,-1.242681035439642,1.242681035439642
GEO,SAU,35.0,Georgia,Saudi Arabia,16.0705664770899,-18.9294335229101,-18.9294335229101,18.9294335229101,1.5563025007672873,1.232247933170518,-0.32405456759676915,0.32405456759676915
GEO,SGP,13.0,Georgia,Singapore,0.02019609457603956,-12.97980390542396,-12.97980390542396,12.97980390542396,1.146128035678238,0.008683656670837633,-1.1374443790074005,1.1374443790074005
GEO,SYR,28.0,Georgia,Syria,111.11733895974939,83.11733895974939,83.11733895974939,83.11733895974939,1.462397997898956,2.04967278148201,0.5872747835830536,0.5872747835830536
GEO,THA,21.0,Georgia,Thailand,0.32013242985343326,-20.679867570146566,-20.679867570146566,20.679867570146566,1.3424226808222062,0.12061749989504385,-1.2218051809271624,1.2218051809271624
GEO,TJK,17.0,Georgia,Tajikistan,2.9832167359629143,-14.016783264037086,-14.016783264037086,14.016783264037086,1.255272505103306,0.6002339380115971,-0.6550385670917089,0.6550385670917089
GEO,TKM,12.0,Georgia,Turkmenistan,21.635541781675194,9.635541781675194,9.635541781675194,9.635541781675194,1.1139433523068367,1.3547908937937647,0.24084754148692794,0.24084754148692794
GEO,TLS,5.0,Georgia,East Timor,0.003354226210212878,-4.996645773789787,-4.996645773789787,4.996645773789787,0.7781512503836436,0.001454284296109798,-0.7766969660875338,0.7766969660875338
GEO,TUR,2572.0,Georgia,Turkey,123.33915506379714,-2448.660844936203,-2448.660844936203,2448.660844936203,3.4104397862103464,2.0946079118307757,-1.3158318743795707,1.3158318743795707
GEO,TWN,13.0,Georgia,Taiwan,0.08539294432378879,-12.91460705567621,-12.91460705567621,12.91460705567621,1.146128035678238,0.03558699408959315,-1.110541041588645,1.110541041588645
GEO,UZB,50.0,Georgia,Uzbekistan,13.012677684044492,-36.98732231595551,-36.98732231595551,36.98732231595551,1.7075701760979363,1.1465211325939872,-0.5610490435039491,0.5610490435039491
GEO,VNM,22.0,Georgia,Vietnam,0.38539509093134444,-21.614604909068657,-21.614604909068657,21.614604909068657,1.3617278360175928,0.1415736444057675,-1.2201541916118255,1.2201541916118255
GEO,YEM,33.0,Georgia,Yemen,2.3956325092234443,-30.604367490776557,-30.604367490776557,30.604367490776557,1.5314789170422551,0.5309206827932422,-1.000558234249013,1.000558234249013
HKG,AFG,26.0,Hong Kong S.A.R.,Afghanistan,2.12013377466652,-23.87986622533348,-23.87986622533348,23.87986622533348,1.4313637641589874,0.49417321464472896,-0.9371905495142583,0.9371905495142583
HKG,ARE,281.0,Hong Kong S.A.R.,United Arab Emirates,0.4103322766664935,-280.5896677233335,-280.5896677233335,280.5896677233335,2.450249108319361,0.14932144522419455,-2.3009276630951665,2.3009276630951665
HKG,ARM,16.0,Hong Kong S.A.R.,Armenia,0.12388375093917087,-15.876116249060829,-15.876116249060829,15.876116249060829,1.2304489213782739,0.05072139225031601,-1.1797275291279579,1.1797275291279579
HKG,AZE,10.0,Hong Kong S.A.R.,Azerbaijan,0.4276499288067598,-9.57235007119324,-9.57235007119324,9.57235007119324,1.0413926851582251,0.1546217280102188,-0.8867709571480062,0.8867709571480062
HKG,BGD,163.0,Hong Kong S.A.R.,Bangladesh,217.84729838424866,54.84729838424866,54.84729838424866,54.84729838424866,2.214843848047698,2.3401411897242985,0.12529734167660048,0.12529734167660048
HKG,BHR,34.0,Hong Kong S.A.R.,Bahrain,0.06298967614770158,-33.9370103238523,-33.9370103238523,33.9370103238523,1.5440680443502757,0.026529046636318724,-1.5175389977139568,1.5175389977139568
HKG,BRN,22.0,Hong Kong S.A.R.,Brunei,1.3849974895738575,-20.61500251042614,-20.61500251042614,20.61500251042614,1.3617278360175928,0.37748792624204686,-0.984239909775546,0.984239909775546
HKG,BTN,24.0,Hong Kong S.A.R.,Bhutan,0.6560481208753177,-23.34395187912468,-23.34395187912468,23.34395187912468,1.3979400086720377,0.21907295221153,-1.1788670564605077,1.1788670564605077
HKG,CYP,5.0,Hong Kong S.A.R.,Cyprus,0.04917412010977165,-4.950825879890228,-4.950825879890228,4.950825879890228,0.7781512503836436,0.020847569344794144,-0.7573036810388495,0.7573036810388495
